plot_no,area_in_marla,plot_type,is_park_facing,is_cornered,status,total_value,received_value,remaining_value,block,sector,short_sector,short_block,is_main_boulevard,length,width,price
57,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
58,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
59,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
60,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
61,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
62,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
63,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
64,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
65,9,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
66,17,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
67,0,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
68,0,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
69,0,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
70,0,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
71,22,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
72,16,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
73,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
74,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
75,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
76,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
77,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
78,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
79,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
80,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
81,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
82,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
83,7,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
84,10,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
85,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
86,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
87,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
88,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
89,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
90,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
91,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
92,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
93,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
94,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
95,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
96,8,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
97,9,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
98,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
99,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
100,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
101,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
102,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
103,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
104,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
105,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
106,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
107,4.5,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
108,4.5,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
109,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
110,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
111,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
112,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
113,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
114,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
115,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
116,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
117,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
118,9,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
119,9,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
120,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
121,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
122,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
123,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
124,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
125,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
126,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
127,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
128,4.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
129,4.5,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
130,3.5,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
131,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
132,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
133,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
134,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
135,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
136,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
137,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
138,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
139,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
140,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
141,3.5,RESIDENTIAL,FALSE,FALSE,SOLD,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
142,10,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
143,10,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
144,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
145,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
146,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
147,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
148,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
149,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
150,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
151,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
152,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
153,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
154,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
155,3.5,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
156,3.5,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
157,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
158,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
159,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
160,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
161,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
162,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
163,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
164,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
165,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
166,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
167,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
168,10,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
169,10,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
170,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
171,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
172,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
173,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
174,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
175,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
176,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
177,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
178,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
179,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
180,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
181,3.5,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
182,3.5,RESIDENTIAL,TRUE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
183,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
184,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
185,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
186,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
187,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
188,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
189,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
190,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
191,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
192,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
193,3.5,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
194,10,RESIDENTIAL,FALSE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
195,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
196,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
197,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
198,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
199,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
200,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
201,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
202,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
203,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
204,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
205,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
206,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
207,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
208,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
209,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
210,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
211,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
212,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
213,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
214,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
215,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
216,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
217,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
218,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
219,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
220,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
221,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
222,7,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
223,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
224,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
225,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
226,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
227,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
228,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
229,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
230,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
231,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
232,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
233,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
234,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
235,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
236,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
237,5,RESIDENTIAL,TRUE,TRUE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
238,5,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
239,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
240,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
241,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
242,4,RESIDENTIAL,TRUE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
243,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
244,4,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
245,8,RESIDENTIAL,FALSE,FALSE,OPEN,,,,USMAN E GHANI BLOCK,C,C,UG,FALSE,,,19731298
1,25,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
2,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
3,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
4,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
5,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
6,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
7,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
8,21,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
9,21,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
10,15,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
11,13,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
12,13,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
13,14,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
14,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
15,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
16,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
17,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
18,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
19,10,RESIDENTIAL,FALSE,FALSE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
20,14,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
21,10,RESIDENTIAL,FALSE,TRUE,OPEN,,,,UMAR E FAROOQ BLOCK,C,C,UF,FALSE,,,19731298
